combo,replication,week,price,sales,remain_invent
473,0,14,36,72,1100.0
473,0,15,36,97,1003.0
473,0,16,48390,62736,0.2286725325172149
473,1,1,60,123,1877.0
473,1,2,60,112,1765.0
473,1,3,54,135,1630.0
473,1,4,54,88,1542.0
473,1,5,54,154,1388.0
473,1,6,54,225,1163.0
473,1,7,54,141,1022.0
473,1,8,54,167,855.0
473,1,9,54,202,653.0
473,1,10,54,182,471.0
473,1,11,48,287,184.0
473,1,12,48,184,0.0
473,1,13,48,0,0.0
473,1,14,48,0,0.0
473,1,15,48,0,0.0
473,1,16,106584,117114,0.0899123930529227
474,0,1,60,143,1857.0
474,0,2,60,120,1737.0
474,0,3,54,145,1592.0
474,0,4,54,240,1352.0
474,0,5,54,207,1145.0
474,0,6,54,154,991.0
474,0,7,54,199,792.0
474,0,8,54,204,588.0
474,0,9,54,146,442.0
474,0,10,54,208,234.0
474,0,11,48,212,22.0
474,0,12,36,22,0.0
474,0,13,36,0,0.0
474,0,14,36,0,0.0
474,0,15,36,0,0.0
474,0,16,107910,120000,0.10075
474,1,1,60,120,1880.0
474,1,2,60,118,1762.0
474,1,3,54,204,1558.0
474,1,4,54,120,1438.0
474,1,5,54,180,1258.0
474,1,6,54,133,1125.0
474,1,7,54,110,1015.0
474,1,8,54,145,870.0
474,1,9,54,125,745.0
474,1,10,54,221,524.0
474,1,11,48,269,255.0
474,1,12,36,255,0.0
474,1,13,36,0,0.0
474,1,14,36,0,0.0
474,1,15,36,0,0.0
474,1,16,103224,114750,0.1004444444444444
475,0,1,60,57,1943.0
475,0,2,60,77,1866.0
475,0,3,54,76,1790.0
475,0,4,54,96,1694.0
475,0,5,54,44,1650.0
475,0,6,54,76,1574.0
475,0,7,54,97,1477.0
475,0,8,54,48,1429.0
475,0,9,54,89,1340.0
475,0,10,54,79,1261.0
475,0,11,36,179,1082.0
475,0,12,36,182,900.0
475,0,13,36,93,807.0
475,0,14,36,223,584.0
475,0,15,36,163,421.0
475,0,16,70950,81444,0.1288492706645057
475,1,1,60,105,1895.0
475,1,2,60,80,1815.0
475,1,3,54,248,1567.0
475,1,4,54,131,1436.0
475,1,5,54,117,1319.0
475,1,6,54,117,1202.0
475,1,7,54,81,1121.0
475,1,8,54,164,957.0
475,1,9,54,186,771.0
475,1,10,54,197,574.0
475,1,11,36,246,328.0
475,1,12,36,328,0.0
475,1,13,36,0,0.0
475,1,14,36,0,0.0
475,1,15,36,0,0.0
475,1,16,98778,111342,0.1128415153311418
476,0,1,60,83,1917.0
476,0,2,60,67,1850.0
476,0,3,54,117,1733.0
476,0,4,54,105,1628.0
476,0,5,54,91,1537.0
476,0,6,54,158,1379.0
476,0,7,54,46,1333.0
476,0,8,54,65,1268.0
476,0,9,54,77,1191.0
476,0,10,48,57,1134.0
476,0,11,48,164,970.0
476,0,12,48,124,846.0
476,0,13,48,214,632.0
476,0,14,48,122,510.0
476,0,15,48,134,376.0
476,0,16,83706,93600,0.1057051282051282
476,1,1,60,48,1952.0
476,1,2,60,46,1906.0
476,1,3,54,82,1824.0
476,1,4,54,67,1757.0
476,1,5,54,53,1704.0
476,1,6,54,41,1663.0
476,1,7,54,24,1639.0
476,1,8,54,67,1572.0
476,1,9,54,75,1497.0
476,1,10,48,108,1389.0
476,1,11,48,50,1339.0
476,1,12,48,78,1261.0
476,1,13,48,64,1197.0
476,1,14,48,115,1082.0
476,1,15,48,103,979.0
476,1,16,52590,68904,0.2367641936607454
477,0,1,60,113,1887.0
477,0,2,60,166,1721.0
477,0,3,54,209,1512.0
477,0,4,54,123,1389.0
477,0,5,54,222,1167.0
477,0,6,54,196,971.0
477,0,7,54,236,735.0
477,0,8,54,116,619.0
477,0,9,54,218,401.0
477,0,10,48,248,153.0
477,0,11,48,153,0.0
477,0,12,48,0,0.0
477,0,13,48,0,0.0
477,0,14,48,0,0.0
477,0,15,48,0,0.0
477,0,16,107268,120000,0.1060999999999999
477,1,1,60,78,1922.0
477,1,2,60,80,1842.0
477,1,3,54,109,1733.0
477,1,4,54,120,1613.0
477,1,5,54,75,1538.0
477,1,6,54,148,1390.0
477,1,7,54,46,1344.0
477,1,8,54,128,1216.0
477,1,9,54,52,1164.0
477,1,10,48,160,1004.0
477,1,11,48,92,912.0
477,1,12,48,113,799.0
477,1,13,48,128,671.0
477,1,14,48,149,522.0
477,1,15,36,149,373.0
477,1,16,82272,92400,0.1096103896103896
478,0,1,60,92,1908.0
478,0,2,60,57,1851.0
478,0,3,54,90,1761.0
478,0,4,54,132,1629.0
478,0,5,54,167,1462.0
478,0,6,54,140,1322.0
478,0,7,54,138,1184.0
478,0,8,54,148,1036.0
478,0,9,54,126,910.0
478,0,10,48,214,696.0
478,0,11,48,205,491.0
478,0,12,48,173,318.0
478,0,13,48,167,151.0
478,0,14,36,151,0.0
478,0,15,36,0,0.0
478,0,16,101622,107382,0.0536402749064088
478,1,1,60,145,1855.0
478,1,2,60,115,1740.0
478,1,3,54,227,1513.0
478,1,4,54,199,1314.0
478,1,5,54,230,1084.0
478,1,6,54,217,867.0
478,1,7,54,207,660.0
478,1,8,54,157,503.0
478,1,9,54,193,310.0
478,1,10,48,252,58.0
478,1,11,48,58,0.0
478,1,12,48,0,0.0
478,1,13,48,0,0.0
478,1,14,48,0,0.0
478,1,15,48,0,0.0
478,1,16,107700,120000,0.1025
479,0,1,60,70,1930.0
479,0,2,60,76,1854.0
479,0,3,54,83,1771.0
479,0,4,54,29,1742.0
479,0,5,54,71,1671.0
479,0,6,54,114,1557.0
479,0,7,54,102,1455.0
479,0,8,54,60,1395.0
479,0,9,54,64,1331.0
479,0,10,48,87,1244.0
479,0,11,48,95,1149.0
479,0,12,48,91,1058.0
479,0,13,36,137,921.0
479,0,14,36,227,694.0
479,0,15,36,175,519.0
479,0,16,69510,81108,0.1429945258174286
479,1,1,60,100,1900.0
479,1,2,60,65,1835.0
479,1,3,54,150,1685.0
479,1,4,54,112,1573.0
479,1,5,54,168,1405.0
479,1,6,54,144,1261.0
479,1,7,54,171,1090.0
479,1,8,54,122,968.0
479,1,9,54,169,799.0
479,1,10,48,151,648.0
479,1,11,48,147,501.0
479,1,12,48,174,327.0
479,1,13,36,229,98.0
479,1,14,36,46,52.0
479,1,15,36,52,0.0
479,1,16,100272,102930,0.0258233751092975
480,0,1,60,59,1941.0
480,0,2,60,66,1875.0
480,0,3,54,115,1760.0
480,0,4,54,56,1704.0
480,0,5,54,78,1626.0
480,0,6,54,119,1507.0
480,0,7,54,43,1464.0
480,0,8,54,58,1406.0
480,0,9,54,80,1326.0
480,0,10,48,144,1182.0
480,0,11,48,108,1074.0
480,0,12,36,121,953.0
480,0,13,36,165,788.0
480,0,14,36,144,644.0
480,0,15,36,125,519.0
480,0,16,69222,80820,0.1435040831477356
480,1,1,60,79,1921.0
480,1,2,60,63,1858.0
480,1,3,54,133,1725.0
480,1,4,54,43,1682.0
480,1,5,54,68,1614.0
480,1,6,54,64,1550.0
480,1,7,54,117,1433.0
480,1,8,54,66,1367.0
480,1,9,54,149,1218.0
480,1,10,48,138,1080.0
480,1,11,48,148,932.0
480,1,12,36,262,670.0
480,1,13,36,182,488.0
480,1,14,36,194,294.0
480,1,15,36,172,122.0
480,1,16,85968,91740,0.062916939175932
481,0,1,60,108,1892.0
481,0,2,60,97,1795.0
481,0,3,54,217,1578.0
481,0,4,54,129,1449.0
481,0,5,54,119,1330.0
481,0,6,54,54,1276.0
481,0,7,54,87,1189.0
481,0,8,54,172,1017.0
481,0,9,54,164,853.0
481,0,10,48,138,715.0
481,0,11,36,313,402.0
481,0,12,36,179,223.0
481,0,13,36,223,0.0
481,0,14,36,0,0.0
481,0,15,36,0,0.0
481,0,16,95532,106224,0.1006552191595119
481,1,1,60,123,1877.0
481,1,2,60,156,1721.0
481,1,3,54,167,1554.0
481,1,4,54,139,1415.0
481,1,5,54,205,1210.0
481,1,6,54,158,1052.0
481,1,7,54,160,892.0
481,1,8,54,193,699.0
481,1,9,54,161,538.0
481,1,10,48,163,375.0
481,1,11,36,326,49.0
481,1,12,36,49,0.0
481,1,13,36,0,0.0
481,1,14,36,0,0.0
481,1,15,36,0,0.0
481,1,16,101946,118908,0.1426480976889695
482,0,1,60,113,1887.0
482,0,2,60,183,1704.0
482,0,3,54,157,1547.0
482,0,4,54,179,1368.0
482,0,5,54,170,1198.0
482,0,6,54,161,1037.0
482,0,7,54,148,889.0
482,0,8,54,127,762.0
482,0,9,54,196,566.0
482,0,10,36,248,318.0
482,0,11,36,318,0.0
482,0,12,36,0,0.0
482,0,13,36,0,0.0
482,0,14,36,0,0.0
482,0,15,36,0,0.0
482,0,16,99588,116610,0.1459737586827888
482,1,1,60,79,1921.0
482,1,2,60,84,1837.0
482,1,3,54,113,1724.0
482,1,4,54,70,1654.0
482,1,5,54,113,1541.0
482,1,6,54,57,1484.0
482,1,7,54,57,1427.0
482,1,8,54,144,1283.0
482,1,9,54,5,1278.0
482,1,10,36,288,990.0
482,1,11,36,324,666.0
482,1,12,36,200,466.0
482,1,13,36,398,68.0
482,1,14,36,68,0.0
482,1,15,36,0,0.0
482,1,16,85974,96948,0.1131947023146429
483,0,1,60,99,1901.0
483,0,2,60,72,1829.0
483,0,3,54,116,1713.0
483,0,4,54,89,1624.0
483,0,5,54,167,1457.0
483,0,6,54,53,1404.0
483,0,7,54,85,1319.0
483,0,8,54,58,1261.0
483,0,9,48,190,1071.0
483,0,10,48,210,861.0
483,0,11,48,217,644.0
483,0,12,48,171,473.0
483,0,13,48,157,316.0
483,0,14,48,78,238.0
483,0,15,48,138,100.0
483,0,16,96660,99606,0.0295765315342448
483,1,1,60,106,1894.0
483,1,2,60,119,1775.0
483,1,3,54,171,1604.0
483,1,4,54,94,1510.0
483,1,5,54,109,1401.0
483,1,6,54,188,1213.0
483,1,7,54,133,1080.0
483,1,8,54,108,972.0
483,1,9,48,88,884.0
483,1,10,48,130,754.0
483,1,11,48,178,576.0
483,1,12,48,160,416.0
483,1,13,48,187,229.0
483,1,14,48,196,33.0
483,1,15,48,33,0.0
483,1,16,103518,105246,0.0164186762442277
484,0,1,60,114,1886.0
484,0,2,60,86,1800.0
484,0,3,54,120,1680.0
484,0,4,54,180,1500.0
484,0,5,54,139,1361.0
484,0,6,54,199,1162.0
484,0,7,54,135,1027.0
484,0,8,54,209,818.0
484,0,9,48,295,523.0
484,0,10,48,320,203.0
484,0,11,48,203,0.0
484,0,12,48,0,0.0
484,0,13,48,0,0.0
484,0,14,48,0,0.0
484,0,15,48,0,0.0
484,0,16,104292,118998,0.123581908939646
484,1,1,60,63,1937.0
484,1,2,60,67,1870.0
484,1,3,54,127,1743.0
484,1,4,54,100,1643.0
484,1,5,54,82,1561.0
484,1,6,54,66,1495.0
484,1,7,54,79,1416.0
484,1,8,54,70,1346.0
484,1,9,48,129,1217.0
484,1,10,48,54,1163.0
484,1,11,48,141,1022.0
484,1,12,48,87,935.0
484,1,13,48,68,867.0
484,1,14,48,147,720.0
484,1,15,36,224,496.0
484,1,16,74208,85596,0.1330436001682321
485,0,1,60,49,1951.0
485,0,2,60,57,1894.0
485,0,3,54,74,1820.0
485,0,4,54,60,1760.0
485,0,5,54,104,1656.0
485,0,6,54,47,1609.0
485,0,7,54,90,1519.0
485,0,8,54,58,1461.0
485,0,9,48,100,1361.0
485,0,10,48,36,1325.0
485,0,11,48,111,1214.0
485,0,12,48,54,1160.0
485,0,13,48,77,1083.0
485,0,14,36,81,1002.0
485,0,15,36,172,830.0
485,0,16,56994,72996,0.21921749136939
485,1,1,60,83,1917.0
485,1,2,60,69,1848.0
485,1,3,54,55,1793.0
485,1,4,54,108,1685.0
485,1,5,54,70,1615.0
485,1,6,54,92,1523.0
485,1,7,54,135,1388.0
485,1,8,54,54,1334.0
485,1,9,48,143,1191.0
485,1,10,48,205,986.0
485,1,11,48,155,831.0
485,1,12,48,94,737.0
485,1,13,48,161,576.0
485,1,14,36,313,263.0
485,1,15,36,187,76.0
485,1,16,91260,95556,0.0449579304282306
486,0,1,60,110,1890.0
486,0,2,60,106,1784.0
486,0,3,54,138,1646.0
486,0,4,54,134,1512.0
486,0,5,54,186,1326.0
486,0,6,54,90,1236.0
486,0,7,54,127,1109.0
486,0,8,54,196,913.0
486,0,9,48,232,681.0
486,0,10,48,172,509.0
486,0,11,48,232,277.0
486,0,12,48,131,146.0
486,0,13,36,146,0.0
486,0,14,36,0,0.0
486,0,15,36,0,0.0
486,0,16,102066,112560,0.093230277185501
486,1,1,60,86,1914.0
486,1,2,60,101,1813.0
486,1,3,54,120,1693.0
486,1,4,54,40,1653.0
486,1,5,54,148,1505.0
486,1,6,54,62,1443.0
486,1,7,54,91,1352.0
486,1,8,54,151,1201.0
486,1,9,48,71,1130.0
486,1,10,48,216,914.0
486,1,11,48,141,773.0
486,1,12,48,113,660.0
486,1,13,36,206,454.0
486,1,14,36,239,215.0
486,1,15,36,192,23.0
486,1,16,93168,97032,0.0398219144199851
487,0,1,60,68,1932.0
487,0,2,60,65,1867.0
487,0,3,54,62,1805.0
487,0,4,54,94,1711.0
487,0,5,54,103,1608.0
487,0,6,54,56,1552.0
487,0,7,54,121,1431.0
487,0,8,54,107,1324.0
487,0,9,48,144,1180.0
487,0,10,48,58,1122.0
487,0,11,48,131,991.0
487,0,12,36,191,800.0
487,0,13,36,130,670.0
487,0,14,36,168,502.0
487,0,15,36,235,267.0
487,0,16,79350,86544,0.0831253466444814
487,1,1,60,84,1916.0
487,1,2,60,146,1770.0
487,1,3,54,88,1682.0
487,1,4,54,82,1600.0
487,1,5,54,107,1493.0
487,1,6,54,114,1379.0
487,1,7,54,107,1272.0
487,1,8,54,88,1184.0
487,1,9,48,193,991.0
487,1,10,48,107,884.0
487,1,11,48,134,750.0
487,1,12,36,73,677.0
487,1,13,36,198,479.0
487,1,14,36,116,363.0
487,1,15,36,237,126.0
487,1,16,88740,94752,0.063449848024316
488,0,1,60,42,1958.0
488,0,2,60,49,1909.0
488,0,3,54,68,1841.0
488,0,4,54,47,1794.0
488,0,5,54,66,1728.0
488,0,6,54,39,1689.0
488,0,7,54,58,1631.0
488,0,8,54,64,1567.0
488,0,9,48,82,1485.0
488,0,10,48,42,1443.0
488,0,11,36,89,1354.0
488,0,12,36,92,1262.0
488,0,13,36,131,1131.0
488,0,14,36,79,1052.0
488,0,15,36,130,922.0
488,0,16,48636,59760,0.186144578313253
488,1,1,60,108,1892.0
488,1,2,60,85,1807.0
488,1,3,54,167,1640.0
488,1,4,54,186,1454.0
488,1,5,54,186,1268.0
488,1,6,54,116,1152.0
488,1,7,54,205,947.0
488,1,8,54,130,817.0
488,1,9,48,140,677.0
488,1,10,48,152,525.0
488,1,11,36,199,326.0
488,1,12,36,326,0.0
488,1,13,36,0,0.0
488,1,14,36,0,0.0
488,1,15,36,0,0.0
488,1,16,97956,110226,0.1113167492243208
489,0,1,60,69,1931.0
489,0,2,60,72,1859.0
489,0,3,54,53,1806.0
489,0,4,54,94,1712.0
489,0,5,54,79,1633.0
489,0,6,54,81,1552.0
489,0,7,54,152,1400.0
489,0,8,54,79,1321.0
489,0,9,48,123,1198.0
489,0,10,36,209,989.0
489,0,11,36,153,836.0
489,0,12,36,119,717.0
489,0,13,36,183,534.0
489,0,14,36,319,215.0
489,0,15,36,215,0.0
489,0,16,86544,92688,0.066286897980321
489,1,1,60,124,1876.0
489,1,2,60,114,1762.0
489,1,3,54,157,1605.0
489,1,4,54,239,1366.0
489,1,5,54,186,1180.0
489,1,6,54,100,1080.0
489,1,7,54,167,913.0
489,1,8,54,153,760.0
489,1,9,48,195,565.0
489,1,10,36,363,202.0
489,1,11,36,202,0.0
489,1,12,36,0,0.0
489,1,13,36,0,0.0
489,1,14,36,0,0.0
489,1,15,36,0,0.0
489,1,16,98088,117444,0.1648104628588944
490,0,1,60,72,1928.0
490,0,2,60,72,1856.0
490,0,3,54,73,1783.0
490,0,4,54,119,1664.0
490,0,5,54,119,1545.0
490,0,6,54,93,1452.0
490,0,7,54,114,1338.0
490,0,8,54,116,1222.0
490,0,9,36,238,984.0
490,0,10,36,284,700.0
490,0,11,36,316,384.0
490,0,12,36,168,216.0
490,0,13,36,216,0.0
490,0,14,36,0,0.0
490,0,15,36,0,0.0
490,0,16,86868,99288,0.1250906453952139
490,1,1,60,97,1903.0
490,1,2,60,73,1830.0
490,1,3,54,143,1687.0
490,1,4,54,84,1603.0
490,1,5,54,135,1468.0
490,1,6,54,211,1257.0
490,1,7,54,110,1147.0
490,1,8,54,158,989.0
490,1,9,36,256,733.0
490,1,10,36,275,458.0
490,1,11,36,273,185.0
490,1,12,36,185,0.0
490,1,13,36,0,0.0
490,1,14,36,0,0.0
490,1,15,36,0,0.0
490,1,16,91218,107562,0.1519495732693702
491,0,1,60,64,1936.0
491,0,2,60,50,1886.0
491,0,3,54,29,1857.0
491,0,4,54,90,1767.0
491,0,5,54,60,1707.0
491,0,6,54,102,1605.0
491,0,7,54,97,1508.0
491,0,8,48,103,1405.0
491,0,9,48,110,1295.0
491,0,10,48,99,1196.0
491,0,11,48,96,1100.0
491,0,12,48,103,997.0
491,0,13,48,61,936.0
491,0,14,48,121,815.0
491,0,15,48,70,745.0
491,0,16,63876,77664,0.1775339925834363
491,1,1,60,57,1943.0
491,1,2,60,61,1882.0
491,1,3,54,84,1798.0
491,1,4,54,71,1727.0
491,1,5,54,89,1638.0
491,1,6,54,54,1584.0
491,1,7,54,59,1525.0
491,1,8,48,86,1439.0
491,1,9,48,125,1314.0
491,1,10,48,136,1178.0
491,1,11,48,156,1022.0
491,1,12,48,111,911.0
491,1,13,48,105,806.0
491,1,14,48,47,759.0
491,1,15,48,40,719.0
491,1,16,65046,78840,0.1749619482496195
492,0,1,60,45,1955.0
492,0,2,60,73,1882.0
492,0,3,54,52,1830.0
492,0,4,54,44,1786.0
492,0,5,54,48,1738.0
492,0,6,54,46,1692.0
492,0,7,54,47,1645.0
492,0,8,48,48,1597.0
492,0,9,48,83,1514.0
492,0,10,48,37,1477.0
492,0,11,48,59,1418.0
492,0,12,48,65,1353.0
492,0,13,48,102,1251.0
492,0,14,48,43,1208.0
492,0,15,36,113,1095.0
492,0,16,44922,57816,0.2230178497301784
492,1,1,60,59,1941.0
492,1,2,60,88,1853.0
492,1,3,54,70,1783.0
492,1,4,54,53,1730.0
492,1,5,54,67,1663.0
492,1,6,54,28,1635.0
492,1,7,54,40,1595.0
492,1,8,48,121,1474.0
492,1,9,48,148,1326.0
492,1,10,48,116,1210.0
492,1,11,48,152,1058.0
492,1,12,48,147,911.0
492,1,13,48,122,789.0
492,1,14,48,147,642.0
492,1,15,36,136,506.0
492,1,16,73392,83760,0.12378223495702
493,0,1,60,126,1874.0
493,0,2,60,87,1787.0
493,0,3,54,192,1595.0
493,0,4,54,224,1371.0
493,0,5,54,95,1276.0
493,0,6,54,110,1166.0
493,0,7,54,222,944.0
493,0,8,48,183,761.0
493,0,9,48,274,487.0
493,0,10,48,254,233.0
493,0,11,48,150,83.0
493,0,12,48,83,0.0
493,0,13,48,0,0.0
493,0,14,48,0,0.0
493,0,15,48,0,0.0
493,0,16,103614,112740,0.0809473124002129
493,1,1,60,103,1897.0
493,1,2,60,123,1774.0
493,1,3,54,172,1602.0
493,1,4,54,155,1447.0
493,1,5,54,168,1279.0
493,1,6,54,94,1185.0
493,1,7,54,197,988.0
493,1,8,48,283,705.0
493,1,9,48,221,484.0
493,1,10,48,99,385.0
493,1,11,48,244,141.0
493,1,12,48,141,0.0
493,1,13,48,0,0.0
493,1,14,48,0,0.0
493,1,15,48,0,0.0
493,1,16,103428,111642,0.0735744612242704
494,0,1,60,63,1937.0
494,0,2,60,76,1861.0
494,0,3,54,111,1750.0
494,0,4,54,90,1660.0
494,0,5,54,25,1635.0
494,0,6,54,56,1579.0
494,0,7,54,125,1454.0
494,0,8,48,157,1297.0
494,0,9,48,89,1208.0
494,0,10,48,130,1078.0
494,0,11,48,152,926.0
494,0,12,48,125,801.0
494,0,13,36,106,695.0
494,0,14,36,203,492.0
494,0,15,36,263,229.0
494,0,16,82254,88548,0.0710800921534082
494,1,1,60,123,1877.0
494,1,2,60,85,1792.0
494,1,3,54,122,1670.0
494,1,4,54,146,1524.0
494,1,5,54,235,1289.0
494,1,6,54,188,1101.0
494,1,7,54,165,936.0
494,1,8,48,273,663.0
494,1,9,48,205,458.0
494,1,10,48,224,234.0
494,1,11,48,234,0.0
494,1,12,48,0,0.0
494,1,13,48,0,0.0
494,1,14,48,0,0.0
494,1,15,48,0,0.0
494,1,16,103632,117672,0.1193147052824801
495,0,1,60,124,1876.0
495,0,2,60,57,1819.0
495,0,3,54,178,1641.0
495,0,4,54,187,1454.0
495,0,5,54,160,1294.0
495,0,6,54,135,1159.0
495,0,7,54,189,970.0
495,0,8,48,215,755.0
495,0,9,48,280,475.0
495,0,10,48,112,363.0
495,0,11,48,205,158.0
495,0,12,36,158,0.0
495,0,13,36,0,0.0
495,0,14,36,0,0.0
495,0,15,36,0,0.0
495,0,16,101370,115950,0.1257438551099612
495,1,1,60,99,1901.0
495,1,2,60,96,1805.0
495,1,3,54,140,1665.0
495,1,4,54,104,1561.0
495,1,5,54,170,1391.0
495,1,6,54,122,1269.0
495,1,7,54,148,1121.0
495,1,8,48,72,1049.0
495,1,9,48,146,903.0
495,1,10,48,197,706.0
495,1,11,48,127,579.0
495,1,12,36,117,462.0
495,1,13,36,302,160.0
495,1,14,36,160,0.0
495,1,15,36,0,0.0
495,1,16,95496,103902,0.0809031587457411
496,0,1,60,94,1906.0
496,0,2,60,107,1799.0
496,0,3,54,155,1644.0
496,0,4,54,71,1573.0
496,0,5,54,118,1455.0
496,0,6,54,98,1357.0
496,0,7,54,60,1297.0
496,0,8,48,127,1170.0
496,0,9,48,178,992.0
496,0,10,48,140,852.0
496,0,11,36,450,402.0
496,0,12,36,262,140.0
496,0,13,36,138,2.0
496,0,14,36,2,0.0
496,0,15,36,0,0.0
496,0,16,91200,102960,0.1142191142191142
496,1,1,60,57,1943.0
496,1,2,60,53,1890.0
496,1,3,54,77,1813.0
496,1,4,54,74,1739.0
496,1,5,54,82,1657.0
496,1,6,54,115,1542.0
496,1,7,54,79,1463.0
496,1,8,48,96,1367.0
496,1,9,48,127,1240.0
496,1,10,48,126,1114.0
496,1,11,36,126,988.0
496,1,12,36,224,764.0
496,1,13,36,97,667.0
496,1,14,36,170,497.0
496,1,15,36,85,412.0
496,1,16,71682,80796,0.1128026139907916
497,0,1,60,112,1888.0
497,0,2,60,83,1805.0
497,0,3,54,78,1727.0
497,0,4,54,146,1581.0
497,0,5,54,133,1448.0
497,0,6,54,166,1282.0
497,0,7,54,131,1151.0
497,0,8,48,200,951.0
497,0,9,48,245,706.0
497,0,10,36,282,424.0
497,0,11,36,302,122.0
497,0,12,36,122,0.0
497,0,13,36,0,0.0
497,0,14,36,0,0.0
497,0,15,36,0,0.0
497,0,16,93792,113154,0.1711119359457023
497,1,1,60,79,1921.0
497,1,2,60,100,1821.0
497,1,3,54,22,1799.0
497,1,4,54,100,1699.0
497,1,5,54,111,1588.0
497,1,6,54,74,1514.0
497,1,7,54,65,1449.0
497,1,8,48,127,1322.0
497,1,9,48,115,1207.0
497,1,10,36,146,1061.0
497,1,11,36,236,825.0
497,1,12,36,293,532.0
497,1,13,36,204,328.0
497,1,14,36,228,100.0
497,1,15,36,100,0.0
497,1,16,85896,89976,0.0453454254467857
498,0,1,60,79,1921.0
498,0,2,60,72,1849.0
498,0,3,54,104,1745.0
498,0,4,54,140,1605.0
498,0,5,54,86,1519.0
498,0,6,54,135,1384.0
498,0,7,54,120,1264.0
498,0,8,48,135,1129.0
498,0,9,36,220,909.0
498,0,10,36,192,717.0
498,0,11,36,183,534.0
498,0,12,36,218,316.0
498,0,13,36,89,227.0
498,0,14,36,227,0.0
498,0,15,36,0,0.0
498,0,16,87774,98148,0.1056975180339895
498,1,1,60,124,1876.0
498,1,2,60,111,1765.0
498,1,3,54,133,1632.0
498,1,4,54,93,1539.0
498,1,5,54,184,1355.0
498,1,6,54,152,1203.0
498,1,7,54,151,1052.0
498,1,8,48,313,739.0
498,1,9,36,298,441.0
498,1,10,36,441,0.0
498,1,11,36,0,0.0
498,1,12,36,0,0.0
498,1,13,36,0,0.0
498,1,14,36,0,0.0
498,1,15,36,0,0.0
498,1,16,94230,118290,0.2033984275932031
499,0,1,60,114,1886.0
499,0,2,60,131,1755.0
499,0,3,54,118,1637.0
499,0,4,54,175,1462.0
499,0,5,54,174,1288.0
499,0,6,54,202,1086.0
499,0,7,54,156,930.0
499,0,8,36,314,616.0
499,0,9,36,488,128.0
499,0,10,36,128,0.0
499,0,11,36,0,0.0
499,0,12,36,0,0.0
499,0,13,36,0,0.0
499,0,14,36,0,0.0
499,0,15,36,0,0.0
499,0,16,92730,115392,0.1963914309484192
499,1,1,60,125,1875.0
499,1,2,60,88,1787.0
499,1,3,54,170,1617.0
499,1,4,54,135,1482.0
499,1,5,54,156,1326.0
499,1,6,54,155,1171.0
499,1,7,54,204,967.0
499,1,8,36,286,681.0
499,1,9,36,432,249.0
499,1,10,36,249,0.0
499,1,11,36,0,0.0
499,1,12,36,0,0.0
499,1,13,36,0,0.0
499,1,14,36,0,0.0
499,1,15,36,0,0.0
499,1,16,91872,115380,0.2037441497659906
501,0,1,60,104,1896.0
501,0,2,60,118,1778.0
501,0,3,54,201,1577.0
501,0,4,54,169,1408.0
501,0,5,54,157,1251.0
501,0,6,54,147,1104.0
501,0,7,48,162,942.0
501,0,8,48,174,768.0
501,0,9,48,216,552.0
501,0,10,48,119,433.0
501,0,11,48,245,188.0
501,0,12,48,188,0.0
501,0,13,48,0,0.0
501,0,14,48,0,0.0
501,0,15,48,0,0.0
501,0,16,102708,113004,0.091111819050653
501,1,1,60,94,1906.0
501,1,2,60,61,1845.0
501,1,3,54,143,1702.0
501,1,4,54,151,1551.0
501,1,5,54,165,1386.0
501,1,6,54,131,1255.0
501,1,7,48,186,1069.0
501,1,8,48,219,850.0
501,1,9,48,112,738.0
501,1,10,48,168,570.0
501,1,11,48,159,411.0
501,1,12,48,135,276.0
501,1,13,48,176,100.0
501,1,14,48,93,7.0
501,1,15,36,7,0.0
501,1,16,101316,104460,0.030097645031591
502,0,1,60,125,1875.0
502,0,2,60,108,1767.0
502,0,3,54,189,1578.0
502,0,4,54,154,1424.0
502,0,5,54,123,1301.0
502,0,6,54,115,1186.0
502,0,7,48,221,965.0
502,0,8,48,218,747.0
502,0,9,48,215,532.0
502,0,10,48,185,347.0
502,0,11,48,134,213.0
502,0,12,48,188,25.0
502,0,13,48,25,0.0
502,0,14,48,0,0.0
502,0,15,48,0,0.0
502,0,16,102282,110268,0.0724235498966154
502,1,1,60,82,1918.0
502,1,2,60,83,1835.0
502,1,3,54,160,1675.0
502,1,4,54,96,1579.0
502,1,5,54,105,1474.0
502,1,6,54,158,1316.0
502,1,7,48,200,1116.0
502,1,8,48,159,957.0
502,1,9,48,144,813.0
502,1,10,48,184,629.0
502,1,11,48,139,490.0
502,1,12,48,129,361.0
502,1,13,48,86,275.0
502,1,14,36,228,47.0
502,1,15,36,47,0.0
502,1,16,97794,101640,0.0378394332939787
503,0,1,60,78,1922.0
503,0,2,60,64,1858.0
503,0,3,54,84,1774.0
503,0,4,54,62,1712.0
503,0,5,54,69,1643.0
503,0,6,54,92,1551.0
503,0,7,48,148,1403.0
503,0,8,48,177,1226.0
503,0,9,48,219,1007.0
503,0,10,48,138,869.0
503,0,11,48,99,770.0
503,0,12,48,124,646.0
503,0,13,36,324,322.0
503,0,14,36,251,71.0
503,0,15,36,71,0.0
503,0,16,91794,95832,0.0421362384172301
503,1,1,60,95,1905.0
503,1,2,60,46,1859.0
503,1,3,54,199,1660.0
503,1,4,54,105,1555.0
